date,site_code,sku,quantity
2024-10-15,EC118,1004,45
2024-10-15,CA119,1000,8
2024-10-15,CA119,1001,9
2024-10-15,CA119,1002,22
2024-10-15,CA119,1003,21
2024-10-15,CA119,1004,10
2024-10-16,US100,1000,36
2024-10-16,US100,1001,23
2024-10-16,US100,1002,28
2024-10-16,PE101,1000,43
2024-10-16,PE101,1001,12
2024-10-16,PE101,1002,27
2024-10-16,PE101,1003,59
2024-10-16,PE101,1004,11
2024-10-16,CO102,1000,50
2024-10-16,CO102,1001,18
2024-10-16,CO102,1002,15
2024-10-16,CO102,1003,65
2024-10-16,CO102,1004,31
2024-10-16,CO103,1000,31
2024-10-16,CO103,1001,6
2024-10-16,CO103,1002,27
2024-10-16,CO103,1003,16
2024-10-16,CO103,1004,29
2024-10-16,CO104,1000,21
2024-10-16,CO104,1001,6
2024-10-16,CO104,1003,50
2024-10-16,CO104,1004,10
2024-10-16,CA105,1000,14
2024-10-16,CA105,1001,9
2024-10-16,CA105,1002,80
2024-10-16,CA105,1003,16
2024-10-16,CA105,1004,31
2024-10-16,MX106,1000,33
2024-10-16,MX106,1001,14
2024-10-16,MX106,1003,41
2024-10-16,MX107,1000,30
2024-10-16,MX107,1002,2
2024-10-16,MX107,1003,11
2024-10-16,MX107,1004,15
2024-10-16,CO108,1000,21
2024-10-16,CO108,1001,1
2024-10-16,CO108,1003,25
2024-10-16,CO108,1004,54
2024-10-16,EC109,1001,10
2024-10-16,EC109,1002,39
2024-10-16,EC110,1000,6
2024-10-16,EC110,1001,1
2024-10-16,EC110,1002,75
2024-10-16,EC110,1004,77
2024-10-16,CA111,1000,92
2024-10-16,CA111,1001,2
2024-10-16,CA111,1002,87
2024-10-16,CA111,1003,112
2024-10-16,CO112,1000,3
2024-10-16,CO112,1001,5
2024-10-16,CO112,1002,34
2024-10-16,CO112,1003,23
2024-10-16,CO112,1004,33
2024-10-16,CO113,1000,23
2024-10-16,CO113,1001,5
2024-10-16,CO113,1002,3
2024-10-16,CO113,1003,18
2024-10-16,CO113,1004,7
2024-10-16,PE114,1000,15
2024-10-16,PE114,1001,1
2024-10-16,PE114,1002,43
2024-10-16,PE114,1003,14
2024-10-16,EC115,1000,23
2024-10-16,EC115,1001,11
2024-10-16,EC115,1003,32
2024-10-16,EC115,1004,33
2024-10-16,CO116,1000,17
2024-10-16,CO116,1001,6
2024-10-16,CO116,1002,24
2024-10-16,CO116,1004,52
2024-10-16,MX117,1000,26
2024-10-16,MX117,1001,6
2024-10-16,MX117,1002,23
2024-10-16,MX117,1004,39
2024-10-16,EC118,1000,16
2024-10-16,EC118,1001,3
2024-10-16,EC118,1002,21
2024-10-16,EC118,1003,20
2024-10-16,EC118,1004,3
2024-10-16,CA119,1000,31
2024-10-16,CA119,1001,10
2024-10-16,CA119,1002,3
2024-10-16,CA119,1003,9
2024-10-16,CA119,1004,11
2024-10-17,US100,1001,14
2024-10-17,US100,1002,15
2024-10-17,PE101,1000,61
2024-10-17,PE101,1001,27
2024-10-17,PE101,1002,42
2024-10-17,PE101,1003,63
2024-10-17,PE101,1004,41
2024-10-17,CO102,1000,16
2024-10-17,CO102,1001,22
2024-10-17,CO102,1002,85
2024-10-17,CO102,1003,57
2024-10-17,CO102,1004,74
2024-10-17,CO103,1000,14
2024-10-17,CO103,1001,10
2024-10-17,CO103,1002,11
2024-10-17,CO103,1003,17
2024-10-17,CO103,1004,17
2024-10-17,CO104,1000,38
2024-10-17,CO104,1001,8
2024-10-17,CO104,1003,45
2024-10-17,CO104,1004,51
2024-10-17,CA105,1000,39
2024-10-17,CA105,1001,18
2024-10-17,CA105,1002,47
2024-10-17,CA105,1003,14
2024-10-17,MX106,1000,20
2024-10-17,MX106,1003,9
2024-10-17,MX107,1000,12
2024-10-17,MX107,1001,9
2024-10-17,MX107,1003,16
2024-10-17,MX107,1004,40
2024-10-17,CO108,1000,13
2024-10-17,CO108,1001,10
2024-10-17,CO108,1002,55
2024-10-17,CO108,1003,7
2024-10-17,CO108,1004,54
2024-10-17,EC109,1001,19
2024-10-17,EC109,1002,52
2024-10-17,EC110,1000,14
2024-10-17,EC110,1002,19
2024-10-17,EC110,1004,53
2024-10-17,CA111,1000,92
2024-10-17,CA111,1001,27
2024-10-17,CA111,1002,57
2024-10-17,CA111,1003,3
2024-10-17,CO112,1000,22
2024-10-17,CO112,1001,12
2024-10-17,CO112,1003,29
2024-10-17,CO112,1004,8
2024-10-17,CO113,1000,10
2024-10-17,CO113,1001,3
2024-10-17,CO113,1002,21
2024-10-17,CO113,1003,13
2024-10-17,CO113,1004,4
2024-10-17,PE114,1000,23
2024-10-17,PE114,1001,13
2024-10-17,PE114,1002,24
2024-10-17,PE114,1003,9
2024-10-17,PE114,1004,72
2024-10-17,EC115,1000,46
2024-10-17,EC115,1001,2
2024-10-17,EC115,1002,18
2024-10-17,EC115,1003,22
2024-10-17,EC115,1004,24
2024-10-17,CO116,1000,45
2024-10-17,CO116,1001,5
2024-10-17,CO116,1002,37
2024-10-17,CO116,1003,35
2024-10-17,CO116,1004,28
2024-10-17,MX117,1000,20
2024-10-17,MX117,1001,9
2024-10-17,MX117,1002,22
2024-10-17,MX117,1003,22
2024-10-17,MX117,1004,25
2024-10-17,EC118,1000,27
2024-10-17,EC118,1001,5
2024-10-17,EC118,1003,3
2024-10-17,EC118,1004,2
2024-10-17,CA119,1000,24
2024-10-17,CA119,1001,12
2024-10-17,CA119,1002,18
2024-10-17,CA119,1003,8
2024-10-17,CA119,1004,21
2024-10-18,US100,1001,45
2024-10-18,US100,1002,16
2024-10-18,PE101,1000,57
2024-10-18,PE101,1001,29
2024-10-18,PE101,1002,70
2024-10-18,PE101,1003,29
2024-10-18,PE101,1004,29
2024-10-18,CO102,1000,26
2024-10-18,CO102,1001,19
2024-10-18,CO102,1002,35
2024-10-18,CO102,1003,77
2024-10-18,CO102,1004,7
2024-10-18,CO103,1000,19
2024-10-18,CO103,1001,15
2024-10-18,CO103,1002,3
2024-10-18,CO103,1003,33
2024-10-18,CO103,1004,39
2024-10-18,CO104,1000,46
2024-10-18,CO104,1001,24
2024-10-18,CO104,1004,64
2024-10-18,CA105,1000,58
2024-10-18,CA105,1001,35
2024-10-18,CA105,1003,42
2024-10-18,MX106,1000,48
2024-10-18,MX106,1001,13
2024-10-18,MX106,1003,59
2024-10-18,MX107,1000,10
2024-10-18,MX107,1001,13
2024-10-18,MX107,1002,30
2024-10-18,MX107,1003,6
2024-10-18,MX107,1004,20
2024-10-18,CO108,1000,31
2024-10-18,CO108,1001,8
2024-10-18,CO108,1002,17
2024-10-18,CO108,1003,12
2024-10-18,CO108,1004,30
2024-10-18,EC109,1000,14
2024-10-18,EC109,1001,1
2024-10-18,EC109,1002,25
2024-10-18,EC109,1003,9
2024-10-18,EC110,1000,30
2024-10-18,EC110,1001,5
2024-10-18,EC110,1002,73
2024-10-18,EC110,1004,67
2024-10-18,CA111,1000,11
2024-10-18,CA111,1001,9
2024-10-18,CA111,1003,91
2024-10-18,CA111,1004,31
2024-10-18,CO112,1000,24
2024-10-18,CO112,1001,10
2024-10-18,CO112,1002,24
2024-10-18,CO112,1003,28
2024-10-18,CO113,1000,23
2024-10-18,CO113,1001,5
2024-10-18,CO113,1002,6
2024-10-18,CO113,1003,8
2024-10-18,CO113,1004,3
2024-10-18,PE114,1000,24
2024-10-18,PE114,1001,4
2024-10-18,PE114,1002,69
2024-10-18,PE114,1003,26
2024-10-18,PE114,1004,43
2024-10-18,EC115,1000,40
2024-10-18,EC115,1001,4
2024-10-18,EC115,1003,6
2024-10-18,EC115,1004,41
2024-10-18,CO116,1000,26
2024-10-18,CO116,1001,11
2024-10-18,CO116,1002,62
2024-10-18,CO116,1004,60
2024-10-18,MX117,1000,30
2024-10-18,MX117,1001,13
2024-10-18,MX117,1002,33
2024-10-18,MX117,1003,25
2024-10-18,MX117,1004,26
2024-10-18,EC118,1000,27
2024-10-18,EC118,1001,11
2024-10-18,EC118,1003,40
2024-10-18,EC118,1004,40
2024-10-18,CA119,1000,14
2024-10-18,CA119,1001,7
2024-10-18,CA119,1002,30
2024-10-18,CA119,1003,5
2024-10-18,CA119,1004,31
2024-10-19,US100,1000,145
2024-10-19,US100,1001,61
2024-10-19,US100,1002,200
2024-10-19,PE101,1000,58
2024-10-19,PE101,1001,42
2024-10-19,PE101,1002,39
2024-10-19,PE101,1003,42
2024-10-19,PE101,1004,55
2024-10-19,CO102,1000,59
2024-10-19,CO102,1001,30
2024-10-19,CO102,1002,72
2024-10-19,CO102,1003,91
2024-10-19,CO102,1004,26
2024-10-19,CO103,1000,24
2024-10-19,CO103,1001,21
2024-10-19,CO103,1002,48
2024-10-19,CO103,1003,9
2024-10-19,CO103,1004,33
2024-10-19,CO104,1000,50
2024-10-19,CO104,1001,18
2024-10-19,CO104,1004,44
2024-10-19,CA105,1000,45
2024-10-19,CA105,1001,29
2024-10-19,CA105,1002,52
2024-10-19,CA105,1003,25
2024-10-19,MX106,1000,46
2024-10-19,MX106,1001,25
2024-10-19,MX106,1003,57
2024-10-19,MX107,1000,14
2024-10-19,MX107,1001,8
2024-10-19,MX107,1002,41
2024-10-19,MX107,1003,29
2024-10-19,MX107,1004,17
2024-10-19,CO108,1000,39
2024-10-19,CO108,1001,29
2024-10-19,CO108,1003,21
2024-10-19,CO108,1004,18
2024-10-19,EC109,1000,41
2024-10-19,EC109,1001,10
2024-10-19,EC109,1003,61
2024-10-19,EC109,1004,53
2024-10-19,EC110,1000,18
2024-10-19,EC110,1001,34
2024-10-19,EC110,1002,40
2024-10-19,EC110,1004,100
2024-10-19,CA111,1000,144
2024-10-19,CA111,1001,17
2024-10-19,CA111,1003,63
2024-10-19,CA111,1004,54
2024-10-19,CO112,1000,12
2024-10-19,CO112,1001,14
2024-10-19,CO112,1002,1
2024-10-19,CO112,1003,41
2024-10-19,CO113,1000,40
2024-10-19,CO113,1001,7
2024-10-19,CO113,1002,12
2024-10-19,CO113,1003,33
2024-10-19,CO113,1004,51
2024-10-19,PE114,1000,67
2024-10-19,PE114,1001,15
2024-10-19,PE114,1002,25
2024-10-19,PE114,1003,50
2024-10-19,PE114,1004,78
2024-10-19,EC115,1000,60
2024-10-19,EC115,1001,20
2024-10-19,EC115,1003,63
2024-10-19,EC115,1004,12
2024-10-19,CO116,1000,35
2024-10-19,CO116,1002,52
2024-10-19,CO116,1004,14
2024-10-19,MX117,1000,41
2024-10-19,MX117,1001,19
2024-10-19,MX117,1002,48
2024-10-19,MX117,1003,35
2024-10-19,MX117,1004,56
2024-10-19,EC118,1000,52
2024-10-19,EC118,1001,19
2024-10-19,EC118,1002,22
2024-10-19,EC118,1003,7
2024-10-19,EC118,1004,52
2024-10-19,CA119,1000,14
2024-10-19,CA119,1002,36
2024-10-19,CA119,1003,25
2024-10-19,CA119,1004,54
2024-10-20,US100,1000,97
2024-10-20,US100,1001,49
2024-10-20,US100,1002,121
2024-10-20,PE101,1000,60
2024-10-20,PE101,1001,16
2024-10-20,PE101,1002,104
2024-10-20,PE101,1003,28
2024-10-20,PE101,1004,86
2024-10-20,CO102,1000,43
2024-10-20,CO102,1001,22
2024-10-20,CO102,1003,82
2024-10-20,CO102,1004,94
2024-10-20,CO103,1000,30
2024-10-20,CO103,1001,4
2024-10-20,CO103,1002,5
2024-10-20,CO103,1003,7
2024-10-20,CO103,1004,57
2024-10-20,CO104,1000,54
2024-10-20,CO104,1001,13
2024-10-20,CA105,1000,4
2024-10-20,CA105,1001,19
2024-10-20,CA105,1002,80
2024-10-20,CA105,1003,49
2024-10-20,MX106,1000,45
2024-10-20,MX106,1001,9
2024-10-20,MX106,1003,33
2024-10-20,MX107,1000,11
2024-10-20,MX107,1001,13
2024-10-20,MX107,1002,2
2024-10-20,MX107,1003,17
2024-10-20,MX107,1004,27
2024-10-20,CO108,1000,26
2024-10-20,CO108,1001,21
2024-10-20,CO108,1002,75
2024-10-20,CO108,1003,32
2024-10-20,CO108,1004,19
2024-10-20,EC109,1000,9
2024-10-20,EC109,1001,27
2024-10-20,EC109,1003,18
2024-10-20,EC110,1000,36
2024-10-20,EC110,1001,32
2024-10-20,EC110,1002,1
2024-10-20,EC110,1004,57
2024-10-20,CA111,1000,57
2024-10-20,CA111,1001,12
2024-10-20,CA111,1003,18
2024-10-20,CA111,1004,108
2024-10-20,CO112,1000,2
2024-10-20,CO113,1000,34
2024-10-20,CO113,1001,3
2024-10-20,CO113,1002,43
2024-10-20,CO113,1003,26
2024-10-20,CO113,1004,42
2024-10-20,PE114,1000,31
2024-10-20,PE114,1001,16
2024-10-20,PE114,1002,15
2024-10-20,PE114,1003,39
2024-10-20,PE114,1004,25
2024-10-20,EC115,1000,36
2024-10-20,EC115,1001,15
2024-10-20,EC115,1003,62
2024-10-20,EC115,1004,1
2024-10-20,CO116,1000,58
2024-10-20,CO116,1001,1
2024-10-20,MX117,1000,18
2024-10-20,MX117,1001,7
2024-10-20,MX117,1004,15
2024-10-20,EC118,1000,42
2024-10-20,EC118,1001,20
2024-10-20,EC118,1003,23
2024-10-20,EC118,1004,10
2024-10-20,CA119,1000,18
2024-10-20,CA119,1001,11
2024-10-20,CA119,1002,46
2024-10-20,CA119,1004,29
2024-10-21,US100,1000,104
2024-10-21,US100,1001,9
2024-10-21,US100,1002,82
2024-10-21,PE101,1000,35
2024-10-21,PE101,1001,16
2024-10-21,PE101,1002,21
2024-10-21,PE101,1003,10
2024-10-21,PE101,1004,25
2024-10-21,CO102,1001,16
2024-10-21,CO102,1003,19
2024-10-21,CO102,1004,11
2024-10-21,CO103,1000,22
2024-10-21,CO103,1001,4
2024-10-21,CO103,1002,28
2024-10-21,CO103,1003,1
2024-10-21,CO103,1004,31
2024-10-21,CO104,1000,10
2024-10-21,CO104,1001,18
2024-10-21,CA105,1000,12
2024-10-21,CA105,1001,21
2024-10-21,CA105,1002,40
2024-10-21,CA105,1003,71
2024-10-21,MX106,1000,15
2024-10-21,MX106,1003,6
2024-10-21,MX107,1000,5
2024-10-21,MX107,1001,10
2024-10-21,MX107,1002,1
2024-10-21,MX107,1003,10
2024-10-21,MX107,1004,9
2024-10-21,CO108,1000,14
2024-10-21,CO108,1001,17
2024-10-21,CO108,1003,37
2024-10-21,CO108,1004,16
2024-10-21,EC109,1000,28
2024-10-21,EC109,1001,2
2024-10-21,EC110,1000,5
2024-10-21,EC110,1001,3
2024-10-21,EC110,1002,35
2024-10-21,EC110,1004,23
2024-10-21,CA111,1000,28
2024-10-21,CA111,1001,43
2024-10-21,CA111,1002,46
2024-10-21,CA111,1003,13
2024-10-21,CA111,1004,85
2024-10-21,CO112,1000,21
2024-10-21,CO112,1001,3
2024-10-21,CO112,1003,4
2024-10-21,CO113,1000,13
2024-10-21,CO113,1001,5
2024-10-21,CO113,1002,17
2024-10-21,CO113,1003,14
2024-10-21,CO113,1004,13
2024-10-21,PE114,1000,40
2024-10-21,PE114,1001,11
2024-10-21,PE114,1002,46
2024-10-21,PE114,1003,33
2024-10-21,PE114,1004,18
2024-10-21,EC115,1000,17
2024-10-21,EC115,1001,6
2024-10-21,EC115,1003,11
2024-10-21,CO116,1000,13
2024-10-21,CO116,1001,11
2024-10-21,MX117,1000,14
2024-10-21,MX117,1001,7
2024-10-21,MX117,1002,11
2024-10-21,MX117,1003,7
2024-10-21,MX117,1004,8
2024-10-21,EC118,1000,11
2024-10-21,EC118,1001,5
2024-10-21,EC118,1002,36
2024-10-21,EC118,1003,11
2024-10-21,EC118,1004,8
2024-10-21,CA119,1000,3
2024-10-21,CA119,1001,2
2024-10-21,CA119,1002,9
2024-10-21,CA119,1003,6
2024-10-21,CA119,1004,27
2024-10-22,US100,1000,58
2024-10-22,US100,1001,18
2024-10-22,US100,1002,11
2024-10-22,US100,1004,114
2024-10-22,PE101,1000,56
2024-10-22,PE101,1002,24
2024-10-22,PE101,1003,24
2024-10-22,PE101,1004,62
2024-10-22,CO102,1000,49
2024-10-22,CO102,1001,14
2024-10-22,CO102,1003,66
2024-10-22,CO102,1004,87
2024-10-22,CO103,1000,36
2024-10-22,CO103,1001,9
2024-10-22,CO103,1002,38
2024-10-22,CO103,1003,18
2024-10-22,CO103,1004,4
2024-10-22,CO104,1000,24
2024-10-22,CO104,1002,37
2024-10-22,CA105,1000,32
2024-10-22,CA105,1001,7
2024-10-22,CA105,1002,86
2024-10-22,CA105,1003,85
2024-10-22,MX106,1000,31
2024-10-22,MX106,1001,2
2024-10-22,MX106,1003,43
2024-10-22,MX107,1000,30
2024-10-22,MX107,1001,3
2024-10-22,MX107,1002,39
2024-10-22,MX107,1003,7
2024-10-22,MX107,1004,16
2024-10-22,CO108,1000,3
2024-10-22,CO108,1001,15
2024-10-22,CO108,1003,31
2024-10-22,CO108,1004,29
2024-10-22,EC109,1000,5
2024-10-22,EC109,1001,13
2024-10-22,EC109,1002,61
2024-10-22,EC109,1003,4
2024-10-22,EC110,1000,23
2024-10-22,EC110,1001,6
2024-10-22,EC110,1002,14
2024-10-22,EC110,1004,19
2024-10-22,CA111,1000,12
2024-10-22,CA111,1003,90
2024-10-22,CA111,1004,109
2024-10-22,CO112,1000,12
2024-10-22,CO112,1001,12
2024-10-22,CO112,1002,16
2024-10-22,CO112,1003,2
2024-10-22,CO113,1000,16
2024-10-22,CO113,1001,4
2024-10-22,CO113,1002,39
2024-10-22,CO113,1003,16
2024-10-22,CO113,1004,7
2024-10-22,PE114,1000,12
2024-10-22,PE114,1001,9
2024-10-22,PE114,1002,23
2024-10-22,PE114,1003,33
2024-10-22,PE114,1004,27
2024-10-22,EC115,1000,24
2024-10-22,EC115,1001,11
2024-10-22,EC115,1002,49
2024-10-22,EC115,1003,43
2024-10-22,CO116,1000,5
2024-10-22,CO116,1001,1
2024-10-22,MX117,1000,15
2024-10-22,MX117,1001,1
2024-10-22,MX117,1002,37
2024-10-22,MX117,1003,14
2024-10-22,MX117,1004,19
2024-10-22,EC118,1000,25
2024-10-22,EC118,1002,33
2024-10-22,EC118,1003,7
2024-10-22,CA119,1000,17
2024-10-22,CA119,1002,11
2024-10-22,CA119,1003,17
2024-10-22,CA119,1004,10
2024-10-23,US100,1000,39
2024-10-23,US100,1001,31
2024-10-23,US100,1002,139
2024-10-23,US100,1004,104
2024-10-23,PE101,1000,48
2024-10-23,PE101,1001,13
2024-10-23,PE101,1002,49
2024-10-23,PE101,1003,49
2024-10-23,PE101,1004,73
2024-10-23,CO102,1000,29
2024-10-23,CO102,1001,9
2024-10-23,CO102,1003,54
2024-10-23,CO102,1004,7
2024-10-23,CO103,1000,25
2024-10-23,CO103,1001,6
2024-10-23,CO103,1002,15
2024-10-23,CO103,1003,1
2024-10-23,CO103,1004,4
2024-10-23,CO104,1000,19
2024-10-23,CO104,1001,2
2024-10-23,CO104,1002,12
2024-10-23,CO104,1003,40
2024-10-23,CO104,1004,45
2024-10-23,CA105,1000,46
2024-10-23,CA105,1001,18
2024-10-23,CA105,1002,77
2024-10-23,CA105,1003,7
2024-10-23,CA105,1004,44
2024-10-23,MX106,1000,19
2024-10-23,MX106,1001,15
2024-10-23,MX106,1003,36
2024-10-23,MX106,1004,44
2024-10-23,MX107,1000,22
2024-10-23,MX107,1001,9
2024-10-23,MX107,1002,3
2024-10-23,MX107,1003,23
2024-10-23,MX107,1004,1
2024-10-23,CO108,1001,5
2024-10-23,CO108,1003,16
2024-10-23,CO108,1004,7
2024-10-23,EC109,1000,34
2024-10-23,EC109,1001,18
2024-10-23,EC109,1002,2
2024-10-23,EC109,1003,44
2024-10-23,EC110,1000,19
2024-10-23,EC110,1002,8
2024-10-23,EC110,1004,57
2024-10-23,CA111,1000,78
2024-10-23,CA111,1001,23
2024-10-23,CA111,1003,19
2024-10-23,CO112,1000,15
2024-10-23,CO112,1001,12
2024-10-23,CO112,1002,13
2024-10-23,CO112,1003,38
2024-10-23,CO113,1000,4
2024-10-23,CO113,1001,6
2024-10-23,CO113,1002,5
2024-10-23,CO113,1003,27
2024-10-23,CO113,1004,18
2024-10-23,PE114,1000,17
2024-10-23,PE114,1001,23
2024-10-23,PE114,1002,18
2024-10-23,PE114,1003,52
2024-10-23,EC115,1000,21
2024-10-23,EC115,1001,16
2024-10-23,EC115,1002,31
2024-10-23,EC115,1003,37
2024-10-23,CO116,1000,34
2024-10-23,CO116,1001,21
2024-10-23,CO116,1003,7
2024-10-23,MX117,1000,7
2024-10-23,MX117,1001,10
2024-10-23,MX117,1002,9
2024-10-23,MX117,1003,20
2024-10-23,MX117,1004,3
2024-10-23,EC118,1000,33
2024-10-23,EC118,1001,15
2024-10-23,EC118,1002,17
2024-10-23,EC118,1003,37
2024-10-23,CA119,1000,18
2024-10-23,CA119,1001,6
2024-10-23,CA119,1003,11
2024-10-23,CA119,1004,8
2024-10-24,US100,1000,39
2024-10-24,US100,1001,34
2024-10-24,US100,1002,71
2024-10-24,US100,1003,85
2024-10-24,US100,1004,25
2024-10-24,PE101,1000,14
2024-10-24,PE101,1001,33
2024-10-24,PE101,1002,19
2024-10-24,PE101,1003,31
2024-10-24,PE101,1004,2
2024-10-24,CO102,1000,24
2024-10-24,CO102,1003,63
2024-10-24,CO102,1004,78
2024-10-24,CO103,1000,13
2024-10-24,CO103,1001,5
2024-10-24,CO103,1003,31
2024-10-24,CO103,1004,15
2024-10-24,CO104,1000,41
2024-10-24,CO104,1001,1
2024-10-24,CO104,1003,7
2024-10-24,CO104,1004,37
2024-10-24,CA105,1000,16
2024-10-24,CA105,1001,6
2024-10-24,CA105,1002,37
2024-10-24,CA105,1003,31
2024-10-24,CA105,1004,67
2024-10-24,MX106,1000,32
2024-10-24,MX106,1001,16
2024-10-24,MX106,1003,31
2024-10-24,MX106,1004,26
2024-10-24,MX107,1000,21
2024-10-24,MX107,1001,1
2024-10-24,MX107,1002,1
2024-10-24,MX107,1003,30
2024-10-24,MX107,1004,8
2024-10-24,CO108,1000,9
2024-10-24,CO108,1001,11
2024-10-24,CO108,1004,8
2024-10-24,EC109,1000,29
2024-10-24,EC109,1001,5
2024-10-24,EC109,1002,43
2024-10-24,EC109,1003,7
2024-10-24,EC110,1000,42
2024-10-24,EC110,1001,8
2024-10-24,EC110,1002,34
2024-10-24,EC110,1004,24
2024-10-24,CA111,1000,2
2024-10-24,CA111,1001,37
2024-10-24,CA111,1003,60
2024-10-24,CO112,1000,17
2024-10-24,CO112,1001,4
2024-10-24,CO112,1002,40
2024-10-24,CO112,1003,31
2024-10-24,CO113,1000,7
2024-10-24,CO113,1001,9
2024-10-24,CO113,1002,26
2024-10-24,CO113,1003,23
2024-10-24,CO113,1004,23
2024-10-24,PE114,1001,18
2024-10-24,PE114,1002,50
2024-10-24,PE114,1003,44
2024-10-24,EC115,1000,14
2024-10-24,EC115,1001,3
2024-10-24,EC115,1002,13
2024-10-24,EC115,1003,19
2024-10-24,CO116,1000,41
2024-10-24,CO116,1001,2
2024-10-24,CO116,1002,37
2024-10-24,CO116,1003,42
2024-10-24,MX117,1000,9
2024-10-24,MX117,1001,2
2024-10-24,MX117,1002,16
2024-10-24,MX117,1003,21
2024-10-24,MX117,1004,24
2024-10-24,EC118,1000,9
2024-10-24,EC118,1001,15
2024-10-24,EC118,1002,22
2024-10-24,EC118,1003,36
2024-10-24,EC118,1004,26
2024-10-24,CA119,1001,16
2024-10-24,CA119,1003,26
2024-10-24,CA119,1004,4
2024-10-25,US100,1000,11
2024-10-25,US100,1001,49
2024-10-25,US100,1002,137
2024-10-25,US100,1003,33
2024-10-25,US100,1004,20
2024-10-25,PE101,1000,56
2024-10-25,PE101,1004,39
2024-10-25,CO102,1000,83
2024-10-25,CO102,1001,15
2024-10-25,CO102,1002,105
2024-10-25,CO102,1003,84
2024-10-25,CO102,1004,52
2024-10-25,CO103,1000,25
2024-10-25,CO103,1003,8
2024-10-25,CO103,1004,22
2024-10-25,CO104,1000,49
2024-10-25,CO104,1001,14
2024-10-25,CO104,1002,5
2024-10-25,CO104,1003,13
2024-10-25,CO104,1004,15
2024-10-25,CA105,1000,21
2024-10-25,CA105,1001,25
2024-10-25,CA105,1002,26
2024-10-25,CA105,1003,72
2024-10-25,CA105,1004,90
2024-10-25,MX106,1000,24
2024-10-25,MX106,1001,24
2024-10-25,MX106,1003,58
2024-10-25,MX106,1004,25
2024-10-25,MX107,1000,11
2024-10-25,MX107,1001,6
2024-10-25,MX107,1002,6
2024-10-25,MX107,1003,27
2024-10-25,MX107,1004,9
2024-10-25,CO108,1000,34
2024-10-25,CO108,1001,3
2024-10-25,CO108,1004,13
2024-10-25,EC109,1001,20
2024-10-25,EC109,1002,25
2024-10-25,EC109,1003,62
2024-10-25,EC110,1000,5
2024-10-25,EC110,1001,20
2024-10-25,EC110,1002,18
2024-10-25,EC110,1003,64
2024-10-25,EC110,1004,40
2024-10-25,CA111,1001,14
2024-10-25,CA111,1002,143
2024-10-25,CA111,1003,19
2024-10-25,CO112,1000,13
2024-10-25,CO112,1001,15
2024-10-25,CO112,1002,6
2024-10-25,CO112,1003,24
2024-10-25,CO113,1000,22
2024-10-25,CO113,1001,16
2024-10-25,CO113,1002,28
2024-10-25,CO113,1003,12
2024-10-25,CO113,1004,46
2024-10-25,PE114,1001,24
2024-10-25,PE114,1002,78
2024-10-25,PE114,1003,5
2024-10-25,EC115,1000,32
2024-10-25,EC115,1001,25
2024-10-25,EC115,1002,36
2024-10-25,EC115,1003,8
2024-10-25,CO116,1000,11
2024-10-25,CO116,1001,5
2024-10-25,CO116,1002,34
2024-10-25,CO116,1003,30
2024-10-25,MX117,1000,22
2024-10-25,MX117,1001,13
2024-10-25,MX117,1002,14
2024-10-25,MX117,1003,32
2024-10-25,MX117,1004,15
2024-10-25,EC118,1000,40
2024-10-25,EC118,1002,13
2024-10-25,EC118,1003,26
2024-10-25,EC118,1004,54
2024-10-25,CA119,1000,9
2024-10-25,CA119,1001,7
2024-10-25,CA119,1003,27
2024-10-25,CA119,1004,39
2024-10-26,US100,1000,48
2024-10-26,US100,1001,52
2024-10-26,US100,1002,210
2024-10-26,US100,1003,133
2024-10-26,US100,1004,74
2024-10-26,PE101,1000,30
2024-10-26,PE101,1001,29
2024-10-26,PE101,1002,117
2024-10-26,PE101,1004,123
2024-10-26,CO102,1000,5
2024-10-26,CO102,1001,19
2024-10-26,CO102,1002,31
2024-10-26,CO102,1003,97
2024-10-26,CO102,1004,119
2024-10-26,CO103,1000,4
2024-10-26,CO103,1001,19
2024-10-26,CO103,1003,34
2024-10-26,CO103,1004,8
2024-10-26,CO104,1000,55
2024-10-26,CO104,1001,5
2024-10-26,CO104,1002,4
2024-10-26,CO104,1003,10
2024-10-26,CO104,1004,9
2024-10-26,CA105,1000,39
2024-10-26,CA105,1001,24
2024-10-26,CA105,1002,96
2024-10-26,CA105,1003,37
2024-10-26,CA105,1004,122
2024-10-26,MX106,1000,66
2024-10-26,MX106,1003,10
2024-10-26,MX106,1004,89
2024-10-26,MX107,1000,38
2024-10-26,MX107,1001,10
2024-10-26,MX107,1002,11
2024-10-26,MX107,1003,6
2024-10-26,MX107,1004,24
2024-10-26,CO108,1000,28
2024-10-26,CO108,1001,19
2024-10-26,CO108,1004,98
2024-10-26,EC109,1001,5
2024-10-26,EC109,1002,58
2024-10-26,EC109,1003,72
2024-10-26,EC110,1000,18
2024-10-26,EC110,1001,14
2024-10-26,EC110,1002,60
2024-10-26,EC110,1003,14
2024-10-26,EC110,1004,37
2024-10-26,CA111,1000,32
2024-10-26,CA111,1001,50
2024-10-26,CA111,1002,163
2024-10-26,CA111,1003,140
2024-10-26,CO112,1000,9
2024-10-26,CO112,1001,12
2024-10-26,CO112,1002,29
2024-10-26,CO112,1003,42
2024-10-26,CO112,1004,26
2024-10-26,CO113,1000,16
2024-10-26,CO113,1001,6
2024-10-26,CO113,1002,24
